user_id,age_group,gender
U_16324,25-34,F
U_16325,18-24,unknown
U_16326,18-24,M
U_16327,45+,M
U_16328,25-34,M
U_16329,25-34,F
U_16330,18-24,unknown
U_16331,18-24,M
U_16332,35-44,F
U_16333,25-34,F
U_16334,25-34,unknown
U_16335,18-24,F
U_16336,35-44,unknown
U_16337,18-24,M
U_16338,18-24,M
U_16339,25-34,F
U_16340,25-34,M
U_16341,18-24,M
U_16342,35-44,F
U_16343,35-44,F
U_16344,35-44,F
U_16345,25-34,M
U_16346,18-24,F
U_16347,25-34,M
U_16348,45+,M
U_16349,25-34,F
U_16350,35-44,M
U_16351,18-24,M
U_16352,25-34,F
U_16353,18-24,M
U_16354,25-34,unknown
U_16355,45+,F
U_16356,45+,unknown
U_16357,25-34,M
U_16358,25-34,F
U_16359,45+,M
U_16360,35-44,F
U_16361,18-24,M
U_16362,25-34,M
U_16363,18-24,F
U_16364,25-34,M
U_16365,25-34,M
U_16366,25-34,M
U_16367,25-34,F
U_16368,18-24,M
U_16369,25-34,M
U_16370,35-44,M
U_16371,35-44,F
U_16372,25-34,F
U_16373,45+,M
U_16374,45+,M
U_16375,18-24,M
U_16376,18-24,M
U_16377,35-44,M
U_16378,35-44,F
U_16379,45+,F
U_16380,45+,unknown
U_16381,35-44,M
U_16382,25-34,F
U_16383,18-24,F
U_16384,18-24,F
U_16385,25-34,F
U_16386,35-44,M
U_16387,25-34,M
U_16388,35-44,F
U_16389,25-34,M
U_16390,25-34,M
U_16391,18-24,M
U_16392,25-34,M
U_16393,35-44,F
U_16394,35-44,M
U_16395,45+,M
U_16396,25-34,F
U_16397,25-34,F
U_16398,25-34,unknown
U_16399,25-34,M
U_16400,45+,unknown
U_16401,35-44,F
U_16402,45+,F
U_16403,18-24,M
U_16404,45+,F
U_16405,18-24,F
U_16406,45+,F
U_16407,25-34,M
U_16408,25-34,M
U_16409,25-34,F
U_16410,45+,unknown
U_16411,18-24,M
U_16412,25-34,F
U_16413,45+,F
U_16414,25-34,F
U_16415,18-24,F
U_16416,25-34,M
U_16417,25-34,unknown
U_16418,45+,F
U_16419,35-44,F
U_16420,25-34,M
U_16421,45+,F
U_16422,25-34,M
U_16423,18-24,M
U_16424,25-34,F
U_16425,25-34,F
U_16426,18-24,F
U_16427,45+,M
U_16428,35-44,F
U_16429,25-34,M
U_16430,25-34,F
U_16431,35-44,M
U_16432,45+,F
U_16433,45+,F
U_16434,25-34,M
U_16435,35-44,M
U_16436,25-34,F
U_16437,25-34,F
U_16438,18-24,F
U_16439,18-24,F
U_16440,25-34,M
U_16441,25-34,M
U_16442,18-24,M
U_16443,35-44,M
U_16444,18-24,F
U_16445,25-34,M
U_16446,25-34,unknown
U_16447,45+,F
U_16448,25-34,F
U_16449,18-24,unknown
U_16450,25-34,M
U_16451,35-44,F
U_16452,45+,M
U_16453,25-34,M
U_16454,25-34,F
U_16455,45+,M
U_16456,18-24,unknown
U_16457,35-44,F
U_16458,25-34,F
U_16459,18-24,M
U_16460,25-34,F
U_16461,25-34,M
U_16462,35-44,F
U_16463,45+,M
U_16464,25-34,F
U_16465,35-44,M
U_16466,18-24,M
U_16467,25-34,F
U_16468,18-24,M
U_16469,45+,F
U_16470,35-44,M
U_16471,35-44,M
U_16472,35-44,F
U_16473,35-44,M
U_16474,45+,M
U_16475,35-44,F
U_16476,45+,M
U_16477,25-34,M
U_16478,18-24,M
U_16479,25-34,M
U_16480,18-24,F
U_16481,25-34,M
U_16482,25-34,F
U_16483,35-44,M
U_16484,18-24,M
U_16485,18-24,M
U_16486,25-34,F
U_16487,45+,unknown
U_16488,25-34,F
U_16489,25-34,unknown
U_16490,35-44,M
U_16491,35-44,M
U_16492,25-34,M
U_16493,25-34,M
U_16494,18-24,M
U_16495,45+,M
U_16496,18-24,M
U_16497,25-34,M
U_16498,18-24,M
U_16499,18-24,M
U_16500,35-44,F
U_16501,18-24,M
U_16502,18-24,F
U_16503,25-34,F
U_16504,18-24,M
U_16505,18-24,M
U_16506,35-44,M
U_16507,35-44,F
U_16508,45+,M
U_16509,45+,M
U_16510,35-44,M
U_16511,18-24,F
U_16512,35-44,M
U_16513,35-44,F
U_16514,35-44,F
U_16515,25-34,F
U_16516,18-24,F
U_16517,35-44,F
U_16518,35-44,unknown
U_16519,45+,F
U_16520,18-24,M
U_16521,18-24,M
U_16522,18-24,F
U_16523,35-44,F
U_16524,18-24,F
U_16525,18-24,F
U_16526,45+,F
U_16527,18-24,M
U_16528,35-44,F
U_16529,25-34,M
U_16530,35-44,unknown
U_16531,25-34,F
U_16532,45+,F
U_16533,45+,M
U_16534,18-24,M
U_16535,18-24,M
U_16536,25-34,F
U_16537,35-44,F
U_16538,45+,M
U_16539,25-34,F
U_16540,35-44,F
U_16541,18-24,M
U_16542,35-44,F
U_16543,45+,F
U_16544,25-34,F
U_16545,25-34,F
U_16546,18-24,F
U_16547,25-34,unknown
U_16548,25-34,M
U_16549,18-24,F
U_16550,25-34,M
U_16551,25-34,M
U_16552,25-34,M
U_16553,25-34,M
U_16554,18-24,unknown
U_16555,35-44,unknown
U_16556,35-44,M
U_16557,25-34,F
U_16558,18-24,F
U_16559,35-44,F
U_16560,45+,F
U_16561,18-24,M
U_16562,25-34,F
U_16563,18-24,F
U_16564,25-34,F
U_16565,18-24,unknown
U_16566,25-34,unknown
U_16567,35-44,F
U_16568,25-34,F
U_16569,25-34,unknown
U_16570,25-34,M
U_16571,25-34,M
U_16572,18-24,M
U_16573,18-24,F
U_16574,45+,F
U_16575,18-24,M
U_16576,35-44,unknown
U_16577,45+,F
U_16578,25-34,F
U_16579,25-34,M
U_16580,25-34,F
U_16581,45+,F
U_16582,45+,F
U_16583,35-44,F
U_16584,18-24,F
U_16585,35-44,M
U_16586,25-34,F
U_16587,25-34,M
U_16588,18-24,M
U_16589,18-24,M
U_16590,35-44,M
U_16591,25-34,M
U_16592,25-34,F
U_16593,25-34,F
U_16594,45+,M
U_16595,35-44,F
U_16596,25-34,M
U_16597,18-24,M
U_16598,25-34,F
U_16599,45+,F
U_16600,25-34,F
U_16601,25-34,M
U_16602,25-34,F
U_16603,25-34,F
U_16604,35-44,unknown
U_16605,25-34,M
U_16606,18-24,F
U_16607,18-24,F
U_16608,25-34,unknown
U_16609,45+,M
U_16610,25-34,F
U_16611,45+,M
U_16612,35-44,F
U_16613,18-24,M
U_16614,18-24,M
U_16615,18-24,F
U_16616,35-44,M
U_16617,18-24,M
U_16618,25-34,M
U_16619,25-34,M
U_16620,35-44,unknown
U_16621,18-24,F
U_16622,25-34,F
U_16623,25-34,M
U_16624,25-34,unknown
U_16625,35-44,F
U_16626,18-24,F
U_16627,35-44,F
U_16628,35-44,F
U_16629,25-34,F
U_16630,35-44,M
U_16631,25-34,M
U_16632,18-24,F
U_16633,35-44,F
U_16634,25-34,M
U_16635,35-44,M
U_16636,25-34,F
U_16637,45+,F
U_16638,25-34,M
U_16639,18-24,M
U_16640,25-34,F
U_16641,35-44,F
U_16642,35-44,M
U_16643,25-34,F
U_16644,45+,F
U_16645,25-34,F
U_16646,25-34,unknown
U_16647,45+,unknown
U_16648,45+,M
U_16649,35-44,M
U_16650,45+,M
U_16651,18-24,M
U_16652,45+,M
U_16653,25-34,M
U_16654,18-24,unknown
U_16655,18-24,F
U_16656,25-34,F
U_16657,25-34,F
U_16658,25-34,M
U_16659,18-24,M
U_16660,25-34,M
U_16661,25-34,F
U_16662,25-34,M
U_16663,25-34,F
U_16664,35-44,F
U_16665,45+,M
U_16666,35-44,M
U_16667,25-34,F
U_16668,35-44,unknown
U_16669,18-24,F
U_16670,18-24,M
U_16671,25-34,F
U_16672,35-44,M
U_16673,18-24,unknown
U_16674,18-24,F
U_16675,18-24,F
U_16676,45+,M
U_16677,35-44,F
U_16678,25-34,M
U_16679,25-34,M
U_16680,25-34,M
U_16681,35-44,unknown
U_16682,18-24,F
U_16683,45+,M
U_16684,25-34,F
U_16685,35-44,M
U_16686,18-24,M
U_16687,25-34,M
U_16688,25-34,F
U_16689,25-34,F
U_16690,18-24,F
U_16691,35-44,F
U_16692,18-24,M
U_16693,35-44,F
U_16694,35-44,M
U_16695,25-34,F
U_16696,35-44,F
U_16697,35-44,F
U_16698,25-34,F
U_16699,35-44,F
U_16700,25-34,M
U_16701,25-34,F
U_16702,35-44,M
U_16703,25-34,M
U_16704,25-34,F
U_16705,25-34,F
U_16706,35-44,M
U_16707,45+,unknown
U_16708,25-34,unknown
U_16709,35-44,F
U_16710,45+,F
U_16711,18-24,F
U_16712,18-24,M
U_16713,35-44,F
U_16714,35-44,unknown
U_16715,45+,unknown
U_16716,25-34,unknown
U_16717,18-24,M
U_16718,25-34,M
U_16719,18-24,M
U_16720,25-34,M
U_16721,35-44,M
U_16722,18-24,M
U_16723,35-44,F
U_16724,25-34,F
U_16725,25-34,F
U_16726,18-24,F
U_16727,25-34,M
U_16728,18-24,M
U_16729,45+,F
U_16730,35-44,F
U_16731,25-34,F
U_16732,18-24,M
U_16733,45+,M
U_16734,25-34,F
U_16735,18-24,F
U_16736,25-34,unknown
U_16737,45+,F
U_16738,18-24,F
U_16739,18-24,F
U_16740,45+,F
U_16741,18-24,F
U_16742,18-24,unknown
U_16743,25-34,F
U_16744,45+,unknown
U_16745,25-34,M
U_16746,45+,F
U_16747,35-44,F
U_16748,18-24,M
U_16749,45+,F
U_16750,25-34,M
U_16751,25-34,F
U_16752,25-34,F
U_16753,25-34,M
U_16754,18-24,F
U_16755,18-24,F
U_16756,25-34,F
U_16757,35-44,M
U_16758,25-34,F
U_16759,45+,F
U_16760,25-34,F
U_16761,25-34,M
U_16762,18-24,unknown
U_16763,18-24,M
U_16764,25-34,F
U_16765,35-44,F
U_16766,45+,M
U_16767,45+,F
U_16768,18-24,M
U_16769,45+,F
U_16770,25-34,F
U_16771,18-24,F
U_16772,45+,F
U_16773,35-44,F
U_16774,18-24,F
U_16775,25-34,F
U_16776,25-34,M
U_16777,35-44,F
U_16778,25-34,unknown
U_16779,45+,M
U_16780,18-24,M
U_16781,25-34,M
U_16782,25-34,M
U_16783,25-34,M
U_16784,25-34,F
U_16785,35-44,F
U_16786,45+,F
U_16787,45+,M
U_16788,35-44,F
U_16789,45+,F
U_16790,25-34,unknown
U_16791,35-44,F
U_16792,25-34,M
U_16793,25-34,unknown
U_16794,25-34,F
U_16795,25-34,M
U_16796,25-34,M
U_16797,45+,M
U_16798,25-34,M
U_16799,18-24,M
U_16800,25-34,unknown
U_16801,18-24,F
U_16802,18-24,F
U_16803,18-24,F
U_16804,25-34,F
U_16805,25-34,F
U_16806,35-44,unknown
U_16807,35-44,M
U_16808,25-34,unknown
U_16809,25-34,F
U_16810,25-34,M
U_16811,35-44,F
U_16812,18-24,F
U_16813,18-24,unknown
U_16814,35-44,M
U_16815,25-34,F
U_16816,18-24,M
U_16817,18-24,M
U_16818,45+,M
U_16819,45+,F
U_16820,35-44,F
U_16821,25-34,M
U_16822,25-34,F
U_16823,45+,M
U_16824,45+,M
U_16825,18-24,F
U_16826,35-44,M
U_16827,18-24,F
U_16828,18-24,M
U_16829,35-44,M
U_16830,25-34,F
U_16831,45+,F
U_16832,18-24,M
U_16833,25-34,F
U_16834,45+,F
U_16835,45+,F
U_16836,18-24,M
U_16837,25-34,F
U_16838,35-44,F
U_16839,18-24,M
U_16840,45+,F
U_16841,45+,unknown
U_16842,18-24,F
U_16843,18-24,F
U_16844,18-24,F
U_16845,45+,F
U_16846,18-24,F
U_16847,25-34,F
U_16848,25-34,F
U_16849,25-34,M
U_16850,18-24,M
U_16851,18-24,F
U_16852,45+,M
U_16853,45+,F
U_16854,35-44,unknown
U_16855,18-24,F
U_16856,25-34,unknown
U_16857,35-44,F
U_16858,25-34,M
U_16859,45+,F
U_16860,35-44,M
U_16861,18-24,M
U_16862,45+,M
U_16863,45+,M
U_16864,18-24,M
U_16865,25-34,M
U_16866,25-34,F
U_16867,25-34,F
U_16868,18-24,M
U_16869,25-34,M
U_16870,45+,F
U_16871,25-34,F
U_16872,18-24,unknown
U_16873,35-44,M
U_16874,25-34,F
U_16875,45+,F
U_16876,25-34,F
U_16877,18-24,M
U_16878,18-24,M
U_16879,35-44,M
U_16880,25-34,M
U_16881,35-44,F
U_16882,18-24,F
U_16883,25-34,F
U_16884,25-34,F
U_16885,45+,F
U_16886,45+,M
U_16887,18-24,unknown
U_16888,25-34,F
U_16889,18-24,M
U_16890,25-34,M
U_16891,25-34,F
U_16892,45+,F
U_16893,45+,M
U_16894,25-34,F
U_16895,25-34,F
U_16896,45+,F
U_16897,35-44,M
U_16898,18-24,M
U_16899,25-34,unknown
U_16900,25-34,F
U_16901,18-24,M
U_16902,18-24,M
U_16903,18-24,M
U_16904,35-44,M
U_16905,25-34,F
U_16906,18-24,unknown
U_16907,18-24,M
U_16908,35-44,M
U_16909,45+,F
U_16910,25-34,M
U_16911,25-34,unknown
U_16912,45+,F
U_16913,18-24,unknown
U_16914,18-24,M
U_16915,25-34,M
U_16916,18-24,F
U_16917,25-34,F
U_16918,45+,M
U_16919,35-44,unknown
U_16920,25-34,F
U_16921,45+,F
U_16922,18-24,M
U_16923,18-24,F
U_16924,25-34,F
U_16925,35-44,M
U_16926,18-24,unknown
U_16927,25-34,M
U_16928,35-44,M
U_16929,35-44,M
U_16930,35-44,F
U_16931,25-34,F
U_16932,18-24,M
U_16933,25-34,M
U_16934,18-24,M
U_16935,45+,M
U_16936,25-34,F
U_16937,25-34,M
U_16938,35-44,M
U_16939,25-34,F
U_16940,25-34,F
U_16941,35-44,F
U_16942,45+,M
U_16943,35-44,M
U_16944,18-24,F
U_16945,25-34,M
U_16946,35-44,M
U_16947,18-24,F
U_16948,18-24,unknown
U_16949,45+,M
U_16950,18-24,M
U_16951,35-44,unknown
U_16952,25-34,M
U_16953,25-34,F
U_16954,18-24,unknown
U_16955,35-44,unknown
U_16956,25-34,F
U_16957,25-34,M
U_16958,35-44,M
U_16959,35-44,F
U_16960,45+,unknown
U_16961,25-34,F
U_16962,25-34,F
U_16963,45+,F
U_16964,35-44,F
U_16965,25-34,F
U_16966,18-24,F
U_16967,35-44,F
U_16968,25-34,M
U_16969,35-44,F
U_16970,25-34,F
U_16971,18-24,M
U_16972,35-44,F
U_16973,18-24,F
U_16974,25-34,unknown
U_16975,25-34,M
U_16976,25-34,F
U_16977,35-44,M
U_16978,35-44,unknown
U_16979,35-44,M
U_16980,18-24,F
U_16981,18-24,F
U_16982,25-34,M
U_16983,45+,unknown
U_16984,35-44,F
U_16985,35-44,M
U_16986,25-34,M
U_16987,25-34,M
U_16988,25-34,M
U_16989,18-24,F
U_16990,18-24,unknown
U_16991,45+,M
U_16992,18-24,F
U_16993,18-24,F
U_16994,18-24,M
U_16995,45+,M
U_16996,25-34,M
U_16997,35-44,F
U_16998,45+,F
U_16999,25-34,F
U_17000,35-44,M
U_17001,18-24,F
U_17002,18-24,F
U_17003,35-44,F
U_17004,35-44,M
U_17005,25-34,F
U_17006,25-34,F
U_17007,25-34,M
U_17008,18-24,M
U_17009,18-24,unknown
U_17010,18-24,F
U_17011,25-34,unknown
U_17012,35-44,F
U_17013,25-34,F
U_17014,18-24,M
U_17015,25-34,M
U_17016,45+,unknown
U_17017,18-24,M
U_17018,18-24,M
U_17019,25-34,F
U_17020,35-44,F
U_17021,25-34,M
U_17022,35-44,M
U_17023,45+,F
U_17024,35-44,M
U_17025,35-44,F
U_17026,25-34,M
U_17027,18-24,F
U_17028,45+,F
U_17029,25-34,F
U_17030,18-24,M
U_17031,35-44,F
U_17032,25-34,M
U_17033,25-34,M
U_17034,25-34,F
U_17035,25-34,F
U_17036,35-44,F
U_17037,25-34,M
U_17038,25-34,M
U_17039,25-34,unknown
U_17040,35-44,F
U_17041,35-44,F
U_17042,25-34,F
U_17043,35-44,M
U_17044,18-24,F
U_17045,45+,M
U_17046,25-34,F
U_17047,35-44,F
U_17048,18-24,unknown
U_17049,18-24,F
U_17050,25-34,M
U_17051,45+,F
U_17052,25-34,M
U_17053,45+,M
U_17054,25-34,M
U_17055,25-34,F
U_17056,18-24,M
U_17057,35-44,F
U_17058,18-24,unknown
U_17059,45+,F
U_17060,45+,M
U_17061,45+,M
U_17062,25-34,F
U_17063,35-44,F
U_17064,35-44,M
U_17065,18-24,F
U_17066,35-44,F
U_17067,18-24,F
U_17068,25-34,unknown
U_17069,18-24,F
U_17070,18-24,F
U_17071,25-34,M
U_17072,25-34,F
U_17073,35-44,F
U_17074,18-24,M
U_17075,25-34,F
U_17076,18-24,M
U_17077,25-34,M
U_17078,35-44,M
U_17079,25-34,F
U_17080,35-44,unknown
U_17081,25-34,F
U_17082,35-44,F
U_17083,25-34,M
U_17084,25-34,unknown
U_17085,35-44,F
U_17086,18-24,F
U_17087,35-44,F
U_17088,35-44,M
U_17089,25-34,F
U_17090,18-24,unknown
U_17091,18-24,M
U_17092,45+,F
U_17093,35-44,unknown
U_17094,18-24,M
U_17095,25-34,F
U_17096,25-34,unknown
U_17097,35-44,F
U_17098,18-24,M
U_17099,18-24,M
U_17100,45+,M
U_17101,18-24,F
U_17102,18-24,F
U_17103,45+,F
U_17104,35-44,M
U_17105,25-34,M
U_17106,18-24,F
U_17107,18-24,F
U_17108,18-24,unknown
U_17109,45+,F
U_17110,25-34,F
U_17111,35-44,F
U_17112,45+,F
U_17113,25-34,M
U_17114,18-24,unknown
U_17115,25-34,F
U_17116,45+,M
U_17117,35-44,M
U_17118,18-24,M
U_17119,35-44,F
U_17120,25-34,M
U_17121,45+,M
U_17122,18-24,F
U_17123,25-34,M
U_17124,45+,F
U_17125,25-34,F
U_17126,25-34,F
U_17127,18-24,M
U_17128,25-34,M
U_17129,25-34,M
U_17130,45+,F
U_17131,25-34,F
U_17132,25-34,M
U_17133,35-44,F
U_17134,18-24,M
U_17135,25-34,unknown
U_17136,35-44,unknown
U_17137,45+,F
U_17138,35-44,F
U_17139,35-44,F
U_17140,18-24,F
U_17141,45+,F
U_17142,18-24,unknown
U_17143,35-44,F
U_17144,25-34,F
U_17145,45+,F
U_17146,35-44,F
U_17147,35-44,F
U_17148,18-24,M
U_17149,25-34,M
U_17150,35-44,M
U_17151,35-44,F
U_17152,18-24,F
U_17153,45+,unknown
U_17154,45+,F
U_17155,25-34,F
U_17156,35-44,M
U_17157,25-34,F
U_17158,25-34,F
U_17159,25-34,F
U_17160,25-34,M
U_17161,35-44,F
U_17162,25-34,F
U_17163,35-44,F
U_17164,35-44,unknown
U_17165,35-44,F
U_17166,18-24,unknown
U_17167,45+,F
U_17168,25-34,unknown
U_17169,25-34,F
U_17170,18-24,M
U_17171,25-34,M
U_17172,45+,M
U_17173,25-34,M
U_17174,35-44,M
U_17175,18-24,M
U_17176,25-34,F
U_17177,45+,M
U_17178,35-44,M
U_17179,18-24,F
U_17180,25-34,F
U_17181,18-24,unknown
U_17182,25-34,F
U_17183,35-44,F
U_17184,35-44,M
U_17185,18-24,M
U_17186,45+,M
U_17187,25-34,M
U_17188,25-34,unknown
U_17189,25-34,M
U_17190,35-44,M
U_17191,25-34,M
U_17192,25-34,F
U_17193,25-34,M
U_17194,18-24,F
U_17195,35-44,M
U_17196,25-34,M
U_17197,18-24,M
U_17198,35-44,F
U_17199,45+,M
U_17200,45+,F
U_17201,25-34,F
U_17202,18-24,F
U_17203,25-34,M
U_17204,18-24,M
U_17205,45+,M
U_17206,18-24,F
U_17207,25-34,F
U_17208,25-34,F
U_17209,25-34,F
U_17210,35-44,F
U_17211,25-34,F
U_17212,18-24,M
U_17213,25-34,F
U_17214,25-34,M
U_17215,18-24,F
U_17216,35-44,M
U_17217,25-34,M
U_17218,35-44,F
U_17219,45+,F
U_17220,45+,M
U_17221,45+,M
U_17222,18-24,F
U_17223,18-24,unknown
U_17224,25-34,F
U_17225,45+,unknown
U_17226,45+,M
U_17227,45+,F
U_17228,18-24,F
U_17229,45+,F
U_17230,25-34,M
U_17231,18-24,F
U_17232,25-34,F
U_17233,18-24,F
U_17234,25-34,F
U_17235,25-34,F
U_17236,25-34,F
U_17237,35-44,M
U_17238,45+,M
U_17239,35-44,F
U_17240,25-34,unknown
U_17241,35-44,M
U_17242,45+,F
U_17243,18-24,M
U_17244,25-34,M
U_17245,25-34,F
U_17246,18-24,F
U_17247,35-44,M
U_17248,45+,F
U_17249,18-24,F
U_17250,35-44,unknown
U_17251,45+,M
U_17252,45+,F
U_17253,25-34,M
U_17254,45+,M
U_17255,25-34,F
U_17256,25-34,F
U_17257,18-24,M
U_17258,18-24,unknown
U_17259,35-44,F
U_17260,25-34,F
U_17261,25-34,F
U_17262,18-24,M
U_17263,35-44,F
U_17264,18-24,M
U_17265,35-44,F
U_17266,18-24,M
U_17267,18-24,M
U_17268,25-34,F
U_17269,25-34,M
U_17270,25-34,M
U_17271,25-34,F
U_17272,45+,F
U_17273,35-44,F
U_17274,18-24,M
U_17275,25-34,M
U_17276,45+,M
U_17277,25-34,F
U_17278,18-24,F
U_17279,35-44,M
U_17280,35-44,M
U_17281,25-34,M
U_17282,18-24,M
U_17283,18-24,M
U_17284,35-44,F
U_17285,18-24,M
U_17286,25-34,F
U_17287,25-34,F
U_17288,25-34,M
U_17289,45+,F
U_17290,35-44,F
U_17291,35-44,M
U_17292,18-24,F
U_17293,18-24,M
U_17294,25-34,F
U_17295,18-24,F
U_17296,45+,F
U_17297,18-24,F
U_17298,25-34,F
U_17299,25-34,F
U_17300,35-44,F
U_17301,18-24,M
U_17302,25-34,F
U_17303,25-34,M
U_17304,45+,M
U_17305,18-24,F
U_17306,45+,M
U_17307,35-44,M
U_17308,25-34,F
U_17309,35-44,M
U_17310,18-24,M
U_17311,45+,F
U_17312,25-34,F
U_17313,25-34,F
U_17314,25-34,F
U_17315,18-24,F
U_17316,45+,F
U_17317,18-24,F
U_17318,35-44,F
U_17319,25-34,F
U_17320,45+,M
U_17321,18-24,M
U_17322,25-34,M
U_17323,25-34,F
U_17324,35-44,M
U_17325,18-24,F
U_17326,18-24,F
U_17327,18-24,F
U_17328,35-44,M
U_17329,18-24,F
U_17330,25-34,M
U_17331,18-24,F
U_17332,45+,F
U_17333,45+,M
U_17334,25-34,unknown
U_17335,25-34,M
U_17336,18-24,unknown
U_17337,18-24,M
U_17338,25-34,M
U_17339,35-44,M
U_17340,25-34,M
U_17341,45+,F
U_17342,25-34,F
U_17343,35-44,F
U_17344,25-34,M
U_17345,25-34,M
U_17346,25-34,F
U_17347,25-34,M
U_17348,25-34,F
U_17349,35-44,F
U_17350,45+,M
U_17351,25-34,F
U_17352,18-24,F
U_17353,25-34,F
U_17354,25-34,M
U_17355,18-24,M
U_17356,35-44,M
U_17357,45+,M
U_17358,45+,M
U_17359,18-24,F
U_17360,45+,F
U_17361,35-44,F
U_17362,25-34,M
U_17363,25-34,unknown
U_17364,35-44,M
U_17365,25-34,F
U_17366,25-34,unknown
U_17367,25-34,F
U_17368,25-34,unknown
U_17369,18-24,F
U_17370,45+,M
U_17371,35-44,M
U_17372,35-44,M
U_17373,18-24,M
U_17374,35-44,F
U_17375,18-24,M
U_17376,18-24,F
U_17377,25-34,M
U_17378,25-34,F
U_17379,25-34,unknown
U_17380,18-24,M
U_17381,25-34,F
U_17382,18-24,F
U_17383,45+,M
U_17384,25-34,F
U_17385,35-44,M
U_17386,25-34,F
U_17387,18-24,F
U_17388,45+,F
U_17389,25-34,F
U_17390,25-34,M
U_17391,35-44,F
U_17392,18-24,F
U_17393,35-44,F
U_17394,25-34,F
U_17395,25-34,M
U_17396,18-24,unknown
U_17397,18-24,M
U_17398,45+,F
U_17399,35-44,M
U_17400,18-24,unknown
U_17401,18-24,F
U_17402,35-44,F
U_17403,25-34,M
U_17404,25-34,F
U_17405,25-34,F
U_17406,18-24,F
U_17407,35-44,M
U_17408,45+,F
U_17409,18-24,M
U_17410,25-34,F
U_17411,25-34,M
U_17412,25-34,M
U_17413,25-34,M
U_17414,35-44,M
U_17415,25-34,M
U_17416,25-34,unknown
U_17417,25-34,F
U_17418,18-24,M
U_17419,18-24,F
U_17420,35-44,F
U_17421,18-24,unknown
U_17422,35-44,M
U_17423,25-34,M
U_17424,25-34,unknown
U_17425,25-34,M
U_17426,25-34,M
U_17427,18-24,M
U_17428,25-34,M
U_17429,35-44,unknown
U_17430,35-44,M
U_17431,25-34,unknown
U_17432,25-34,unknown
U_17433,18-24,F
U_17434,18-24,M
U_17435,18-24,M
U_17436,45+,F
U_17437,18-24,M
U_17438,18-24,F
U_17439,25-34,M
U_17440,18-24,unknown
U_17441,35-44,F
U_17442,18-24,F
U_17443,18-24,F
U_17444,35-44,M
U_17445,25-34,M
U_17446,35-44,M
U_17447,25-34,M
U_17448,25-34,F
U_17449,35-44,M
U_17450,18-24,M
U_17451,25-34,unknown
U_17452,25-34,M
U_17453,25-34,F
U_17454,35-44,M
U_17455,45+,M
U_17456,45+,F
U_17457,35-44,unknown
U_17458,25-34,M
U_17459,18-24,M
U_17460,25-34,M
U_17461,25-34,M
U_17462,25-34,M
U_17463,45+,F
U_17464,25-34,M
U_17465,25-34,F
U_17466,25-34,F
U_17467,35-44,M
U_17468,35-44,M
U_17469,35-44,unknown
U_17470,25-34,M
U_17471,35-44,F
U_17472,18-24,M
U_17473,45+,F
U_17474,25-34,M
U_17475,25-34,M
U_17476,25-34,M
U_17477,35-44,M
U_17478,18-24,F
U_17479,45+,F
U_17480,25-34,M
U_17481,25-34,F
U_17482,18-24,F
U_17483,25-34,F
U_17484,25-34,M
U_17485,25-34,F
U_17486,35-44,M
U_17487,25-34,F
U_17488,45+,F
U_17489,25-34,F
U_17490,35-44,unknown
U_17491,18-24,unknown
U_17492,25-34,M
U_17493,25-34,unknown
U_17494,25-34,M
U_17495,45+,M
U_17496,18-24,F
U_17497,18-24,F
U_17498,45+,F
U_17499,18-24,F
U_17500,35-44,unknown
U_17501,25-34,M
U_17502,35-44,M
U_17503,18-24,unknown
U_17504,18-24,M
U_17505,25-34,F
U_17506,45+,F
U_17507,25-34,F
U_17508,25-34,F
U_17509,35-44,M
U_17510,45+,F
U_17511,35-44,M
U_17512,45+,M
U_17513,18-24,M
U_17514,18-24,F
U_17515,35-44,F
U_17516,35-44,unknown
U_17517,25-34,F
U_17518,18-24,F
U_17519,35-44,unknown
U_17520,18-24,F
U_17521,25-34,F
U_17522,25-34,F
U_17523,25-34,M
U_17524,35-44,F
U_17525,25-34,M
U_17526,35-44,F
U_17527,25-34,F
U_17528,25-34,unknown
U_17529,35-44,F
U_17530,25-34,F
U_17531,18-24,F
U_17532,18-24,M
U_17533,18-24,F
U_17534,25-34,unknown
U_17535,35-44,unknown
U_17536,35-44,F
U_17537,35-44,M
U_17538,25-34,F
U_17539,25-34,unknown
U_17540,25-34,M
U_17541,18-24,F
U_17542,18-24,F
U_17543,25-34,F
U_17544,45+,unknown
U_17545,18-24,F
U_17546,18-24,F
U_17547,35-44,F
U_17548,25-34,F
U_17549,35-44,F
U_17550,35-44,F
U_17551,45+,M
U_17552,25-34,M
U_17553,35-44,M
U_17554,25-34,F
U_17555,35-44,unknown
U_17556,25-34,M
U_17557,18-24,M
U_17558,25-34,M
U_17559,25-34,F
U_17560,35-44,unknown
U_17561,35-44,F
U_17562,35-44,F
U_17563,18-24,F
U_17564,35-44,M
U_17565,25-34,F
U_17566,45+,F
U_17567,45+,F
U_17568,18-24,F
U_17569,35-44,F
U_17570,18-24,F
U_17571,25-34,unknown
U_17572,25-34,unknown
U_17573,18-24,F
U_17574,35-44,M
U_17575,18-24,F
U_17576,18-24,F
U_17577,25-34,M
U_17578,35-44,M
U_17579,45+,M
U_17580,35-44,F
U_17581,35-44,F
U_17582,25-34,M
U_17583,18-24,M
U_17584,18-24,F
U_17585,25-34,M
U_17586,35-44,M
U_17587,25-34,F
U_17588,35-44,F
