user_id,age,gender,city_tier,membership_level,historical_gmv,historical_orders,activity_score,coupon_sensitivity,treatment,gmv
12055,21,0,2,1,25.96,0,23.06,0.049,0,70.91
12056,26,0,2,1,760.99,1,22.02,0.535,1,212.19
12057,30,1,4,2,133.01,1,22.28,0.229,0,102.19
12058,43,1,1,1,48.31,0,35.67,0.323,0,109.77
12059,37,1,3,0,176.8,0,56.15,0.557,0,69.09
12060,36,1,4,1,363.06,1,9.97,0.464,1,177.12
12061,43,1,4,2,274.46,0,18.13,0.325,1,157.58
12062,33,1,2,0,40.38,0,18.59,0.197,0,58.35
12063,38,1,3,2,368.4,1,28.41,0.713,0,122.64
12064,33,0,1,0,137.99,0,15.15,0.305,0,112.05
12065,37,0,2,1,270.82,1,9.63,0.429,0,106.95
12066,29,1,1,3,56.72,0,28.43,0.267,0,119.1
12067,18,1,3,1,520.66,3,25.93,0.351,0,148.42
12068,33,0,1,1,184.8,0,14.55,0.116,0,84.04
12069,49,0,3,0,618.06,3,24.44,0.21,0,138.28
12070,44,1,3,0,23.53,0,72.27,0.77,1,151.1
12071,44,1,4,1,27.61,1,43.3,0.515,0,80.76
12072,47,0,3,1,111.27,0,19.73,0.48,1,129.1
12073,35,1,2,1,863.63,2,41.32,0.356,0,162.82
12074,36,1,2,3,1564.58,3,11.87,0.245,0,208.79
12075,28,1,1,1,51.11,0,5.74,0.413,0,63.17
12076,31,0,3,1,158.17,1,22.33,0.668,1,155.25
12077,41,0,3,1,178.78,1,47.86,0.154,1,129.68
12078,47,0,3,1,351.35,3,22.72,0.881,1,168.19
12079,33,1,1,1,429.21,0,59.61,0.933,1,182.54
12080,30,1,3,1,38.97,0,29.52,0.399,1,151.95
12081,35,0,3,3,160.37,1,54.15,0.413,0,156.07
12082,41,1,4,1,13.33,0,16.92,0.02,0,90.32
12083,20,0,3,1,392.66,1,31.33,0.314,1,214.16
12084,18,0,2,1,98.86,0,16.32,0.049,1,152.69
12085,29,1,2,0,34.94,0,82.65,0.296,0,94.9
12086,22,1,2,2,221.2,0,18.38,0.47,0,94.12
12087,29,0,3,1,95.22,0,0.86,0.492,1,83.75
12088,33,1,3,1,674.35,2,22.66,0.293,0,109.47
12089,30,1,2,2,50.85,0,55.49,0.365,1,123.72
12090,49,1,2,2,2137.83,2,28.95,0.651,1,340.36
12091,38,1,1,1,413.83,0,56.3,0.23,0,116.62
12092,38,0,4,2,695.92,2,21.74,0.605,1,191.24
12093,41,1,2,0,43.18,1,65.2,0.597,0,104.99
12094,23,1,2,1,1269.21,2,68.76,0.712,1,283.01
12095,45,0,2,0,34.64,0,15.65,0.53,1,105.5
12096,34,0,2,0,115.38,2,66.46,0.16,0,110.19
12097,41,1,3,0,710.23,0,16.53,0.24,0,137.76
12098,24,0,4,1,272.63,0,12.83,0.26,0,97.46
12099,19,1,2,0,33.55,1,2.85,0.868,1,147.99
12100,43,1,3,1,579.69,1,20.61,0.341,0,132.73
12101,38,0,2,1,223.17,0,17.05,0.289,0,104.56
12102,25,0,4,2,90.07,1,40.42,0.43,0,84.59
12103,26,1,2,0,23.33,0,33.75,0.362,1,100.31
12104,46,1,1,0,250.06,0,9.73,0.303,1,141.62
12105,23,1,3,1,121.98,0,6.78,0.516,1,125.79
12106,51,1,2,1,179.03,0,24.26,0.323,0,90.33
12107,25,1,1,0,22.15,0,33.87,0.21,0,74.84
12108,41,1,3,3,89.8,0,45.09,0.235,0,104.95
12109,31,0,3,0,264.11,1,40.13,0.635,0,106.26
12110,41,0,2,2,1410.58,4,22.77,0.155,0,225.78
12111,29,1,3,0,116.01,0,15.65,0.271,1,103.0
12112,33,1,3,2,838.79,1,51.95,0.311,1,192.57
12113,35,1,3,1,381.77,0,29.41,0.296,0,129.5
12114,24,1,3,3,196.48,0,8.18,0.038,0,87.35
12115,42,1,3,1,44.04,0,16.41,0.407,1,135.75
12116,29,1,2,0,46.31,0,52.8,0.398,0,68.09
12117,32,0,2,1,311.39,0,12.07,0.165,0,74.92
12118,25,1,2,1,78.9,0,23.53,0.454,1,110.21
12119,18,1,2,0,70.92,0,4.58,0.258,0,55.83
12120,33,1,3,0,119.49,0,30.89,0.693,1,147.43
12121,59,0,2,2,121.92,0,5.61,0.648,1,160.58
12122,42,1,2,0,437.43,1,21.59,0.462,0,88.54
12123,34,1,2,1,80.92,0,15.11,0.288,1,123.5
12124,32,0,2,1,388.19,1,29.75,0.195,1,171.54
12125,35,1,3,1,251.55,1,31.25,0.213,0,110.27
12126,40,1,2,0,19.91,0,32.7,0.281,0,99.64
12127,23,0,3,1,211.33,0,36.46,0.155,0,115.14
12128,46,1,2,0,6.04,0,31.96,0.111,0,52.12
12129,42,0,4,0,50.69,1,18.14,0.582,0,61.73
12130,42,0,4,1,258.71,2,45.3,0.5,0,119.57
12131,39,0,3,3,146.53,1,30.96,0.41,0,144.93
12132,35,1,4,0,17.79,0,4.26,0.617,1,106.94
12133,41,1,3,0,38.75,1,54.66,0.326,1,100.95
12134,40,1,4,1,6.48,0,32.07,0.371,0,89.88
12135,31,1,3,1,29.63,1,48.37,0.46,1,156.41
12136,29,0,4,1,297.34,0,22.56,0.33,0,96.19
12137,36,0,3,3,76.03,0,67.78,0.561,0,128.28
12138,50,1,3,3,181.99,1,41.51,0.77,0,99.33
12139,22,0,3,1,150.86,1,30.55,0.131,0,87.84
12140,20,1,2,1,154.33,0,18.39,0.492,0,103.69
12141,36,1,2,3,506.62,2,17.81,0.44,0,135.37
12142,35,1,4,0,116.34,0,16.69,0.148,0,34.35
12143,36,0,1,1,442.66,0,7.78,0.157,0,80.89
12144,37,1,3,1,7.59,0,41.1,0.286,1,126.13
12145,32,1,2,0,563.24,1,17.54,0.53,1,147.36
12146,49,0,2,3,31.56,0,42.08,0.623,1,153.07
12147,18,1,4,2,40.95,0,17.36,0.505,0,91.9
12148,26,0,4,1,63.72,2,52.98,0.312,0,114.72
12149,33,0,3,2,544.91,0,37.16,0.115,0,106.6
12150,18,0,2,1,51.05,0,5.09,0.228,1,96.86
12151,33,0,2,2,67.55,0,34.28,0.578,0,69.51
12152,51,1,2,0,46.8,1,18.5,0.551,1,114.61
12153,35,0,2,0,201.64,1,17.36,0.373,0,91.05
12154,37,0,1,0,362.25,1,13.62,0.104,1,127.41
12155,22,0,3,1,1147.33,4,50.99,0.377,1,215.98
12156,28,0,2,0,2643.29,6,33.42,0.604,1,384.72
12157,31,0,3,0,323.83,3,62.5,0.798,1,175.87
12158,31,0,2,3,230.16,0,15.83,0.522,1,165.43
12159,47,1,2,3,34.44,0,27.64,0.117,0,102.88
12160,40,1,1,1,1467.28,4,52.51,0.015,1,271.85
12161,23,1,4,2,192.19,0,10.11,0.324,0,88.35
12162,37,1,3,3,104.91,0,45.79,0.311,0,150.55
12163,39,1,1,1,236.28,1,41.28,0.497,1,154.6
12164,46,1,3,1,69.16,0,46.37,0.214,1,84.64
12165,50,1,4,2,8.98,0,4.16,0.364,0,57.42
12166,24,0,3,1,294.76,0,55.58,0.123,0,115.2
12167,26,1,3,0,743.2,4,37.88,0.244,0,158.19
12168,22,0,1,1,289.54,0,28.76,0.241,0,133.79
12169,32,0,3,1,147.16,0,68.5,0.328,1,162.4
12170,39,1,3,3,150.8,1,7.73,0.531,0,103.0
12171,44,0,3,1,182.5,0,34.02,0.202,1,136.9
12172,34,0,4,2,175.91,0,66.82,0.134,0,138.17
12173,31,0,2,2,137.99,1,31.31,0.686,0,114.99
12174,36,0,2,1,153.0,0,50.99,0.244,0,71.3
12175,26,0,4,2,959.12,2,20.91,0.262,1,171.23
12176,55,1,3,0,261.58,0,8.72,0.551,0,84.48
12177,18,1,1,1,168.37,0,49.91,0.367,1,142.98
12178,36,1,2,2,327.36,1,54.4,0.09,0,119.2
12179,55,0,4,1,327.39,0,43.18,0.117,1,160.61
12180,35,1,1,2,461.83,3,30.07,0.484,0,141.53
12181,33,1,1,0,59.84,0,19.33,0.14,0,57.38
12182,31,0,2,2,83.38,1,8.28,0.577,1,121.31
12183,33,1,4,0,55.91,0,22.91,0.673,1,88.19
12184,48,1,4,1,372.44,2,41.83,0.033,0,87.91
12185,18,1,3,1,351.23,0,31.17,0.149,1,152.5
12186,50,0,3,1,32.2,0,44.44,0.355,0,101.01
12187,20,1,2,0,237.22,1,23.55,0.216,0,106.92
12188,32,1,2,1,770.22,1,21.63,0.376,0,130.28
12189,30,1,3,1,111.9,1,50.25,0.174,0,116.78
12190,40,1,1,1,216.32,0,23.1,0.689,1,145.09
12191,19,1,2,1,356.59,0,6.28,0.229,1,135.85
12192,39,1,3,1,30.43,0,33.96,0.6,0,104.59
12193,55,0,1,3,178.11,2,23.31,0.464,1,164.03
12194,21,1,3,3,683.03,2,37.09,0.145,0,162.43
12195,36,0,3,1,72.83,0,16.26,0.487,1,127.6
12196,28,1,3,1,403.01,2,56.26,0.336,1,168.78
12197,39,1,2,1,153.33,0,27.16,0.267,1,145.63
12198,35,0,2,0,66.06,1,17.38,0.555,0,42.27
12199,28,1,3,1,132.18,1,18.69,0.502,0,90.99
12200,39,0,4,0,78.94,0,23.9,0.271,0,38.54
12201,53,0,2,0,51.11,0,21.53,0.275,0,112.16
12202,33,0,4,1,109.38,1,38.74,0.555,0,112.71
12203,42,0,3,1,161.11,0,23.33,0.372,1,145.1
12204,22,0,3,0,121.6,0,13.49,0.416,0,73.24
12205,25,0,1,2,107.94,0,48.13,0.465,1,139.74
12206,39,1,2,2,194.65,0,13.95,0.229,0,116.05
12207,49,1,1,2,280.81,0,13.22,0.736,1,183.29
12208,38,1,2,1,37.6,0,2.96,0.325,0,4.52
12209,31,0,4,0,109.63,0,68.7,0.127,0,104.24
12210,34,1,1,0,13.9,0,24.95,0.088,0,75.57
12211,22,1,3,0,122.17,0,23.76,0.832,0,79.72
12212,41,0,1,0,177.8,0,36.22,0.287,0,64.18
12213,43,1,3,2,294.05,0,6.69,0.779,0,61.27
12214,30,0,2,3,178.56,0,29.23,0.504,0,132.44
12215,30,1,1,2,286.52,1,17.48,0.282,0,79.52
12216,37,1,2,2,160.5,1,18.25,0.433,0,89.7
12217,30,0,3,1,65.98,1,49.55,0.487,1,133.65
12218,34,1,1,2,38.9,0,34.76,0.295,0,101.97
12219,55,0,2,3,108.24,0,53.36,0.183,0,84.43
12220,32,0,1,1,59.17,0,4.98,0.429,0,29.3
12221,31,1,4,0,128.55,0,39.68,0.334,1,157.38
12222,28,1,3,0,82.25,0,71.03,0.464,1,124.36
12223,42,1,3,1,245.4,0,51.52,0.415,0,115.82
12224,33,1,3,1,157.39,1,34.63,0.215,0,97.14
12225,28,0,1,3,253.91,0,24.3,0.493,0,94.34
12226,48,1,3,1,252.36,0,28.11,0.53,0,114.6
12227,49,0,1,1,119.63,0,16.46,0.228,0,113.29
12228,28,0,2,0,128.77,0,9.8,0.233,0,59.28
12229,18,1,3,1,270.95,0,28.59,0.253,0,96.19
12230,45,0,3,1,2793.71,8,12.49,0.091,1,367.71
12231,28,0,1,2,45.29,0,9.51,0.194,1,134.36
12232,42,0,1,1,156.04,0,53.92,0.22,1,148.1
12233,18,0,3,3,35.34,0,50.01,0.059,0,100.52
12234,43,0,3,1,144.74,0,42.39,0.745,1,168.35
12235,22,0,1,1,66.1,0,22.88,0.358,1,115.3
12236,42,0,1,3,128.52,0,24.02,0.448,0,106.9
12237,35,1,4,3,178.82,0,43.02,0.326,0,138.02
12238,25,1,3,0,82.49,0,11.77,0.685,0,62.26
12239,30,1,4,2,17.45,0,38.55,0.419,0,80.22
12240,41,1,2,0,821.1,3,42.98,0.397,1,182.69
12241,36,0,2,1,406.32,0,19.25,0.267,0,89.27
12242,40,0,2,0,126.89,0,14.91,0.113,0,52.73
12243,54,0,3,1,50.72,0,27.67,0.147,0,77.81
12244,19,1,1,1,164.36,1,31.57,0.448,0,80.47
12245,51,1,1,1,228.88,1,7.39,0.478,0,89.07
12246,36,1,1,1,373.91,2,40.36,0.507,0,134.31
12247,26,0,3,1,417.66,0,62.63,0.098,0,156.75
12248,21,0,2,0,523.64,2,29.57,0.66,1,149.64
12249,33,1,3,2,18.37,0,4.12,0.257,0,69.53
12250,44,0,4,1,102.97,0,28.21,0.451,0,96.61
12251,33,1,3,1,488.69,0,22.87,0.758,1,185.75
12252,50,1,2,3,48.99,0,32.5,0.519,1,130.07
12253,20,1,4,0,641.06,0,13.63,0.294,1,132.78
12254,34,1,2,1,1303.04,1,28.9,0.582,1,255.03
12255,22,1,1,1,619.87,2,45.56,0.28,1,173.92
12256,38,1,4,0,328.29,0,21.38,0.052,1,102.01
12257,43,1,1,1,86.75,0,6.37,0.198,0,60.68
12258,30,0,3,2,208.09,2,23.58,0.517,0,117.92
12259,18,1,2,0,29.51,0,26.59,0.513,0,86.17
12260,36,1,3,1,58.13,0,60.04,0.438,0,102.78
12261,39,0,3,1,63.25,0,13.23,0.792,0,65.45
12262,39,0,2,1,159.87,0,24.92,0.081,0,55.31
12263,47,0,3,2,92.7,1,41.59,0.031,0,114.94
12264,24,1,3,2,203.14,0,12.58,0.665,1,182.08
12265,41,1,2,1,425.55,1,13.61,0.495,1,136.59
12266,46,0,2,2,63.33,0,30.45,0.644,1,177.68
12267,18,0,2,2,177.38,0,8.12,0.158,0,69.78
12268,38,1,3,1,90.09,1,67.06,0.816,0,113.63
12269,29,1,3,3,186.46,2,17.39,0.529,0,100.04
12270,34,1,4,2,338.12,0,31.92,0.081,0,104.57
12271,38,0,2,0,448.31,0,25.26,0.19,0,86.57
12272,30,1,1,1,331.74,1,35.63,0.262,1,150.95
12273,28,1,1,2,243.91,0,11.29,0.459,1,139.93
12274,35,0,2,1,27.0,0,26.32,0.812,1,135.61
12275,24,0,3,2,40.55,0,52.78,0.332,0,105.14
12276,24,0,4,1,55.2,0,39.47,0.238,1,150.8
12277,41,0,2,1,228.23,1,11.51,0.266,0,112.49
12278,23,1,4,0,31.53,0,40.22,0.608,1,91.0
12279,41,0,1,1,222.52,0,21.32,0.365,0,114.54
12280,39,0,4,1,203.85,1,20.92,0.164,0,62.81
12281,18,1,2,2,14.54,0,46.18,0.286,0,106.68
12282,28,0,4,1,40.24,0,10.61,0.567,1,98.65
12283,46,1,1,0,519.39,2,23.35,0.189,1,144.33
12284,25,0,4,1,342.71,1,25.68,0.292,0,131.1
12285,30,1,2,1,53.49,0,15.91,0.391,1,93.28
12286,39,0,2,2,42.87,0,24.19,0.245,1,135.92
12287,42,1,2,2,7.84,0,26.34,0.321,1,127.57
12288,32,1,2,1,867.45,1,19.49,0.258,0,196.02
12289,29,1,3,0,155.91,0,36.66,0.37,1,116.11
12290,49,1,4,0,1422.92,3,65.63,0.636,1,274.06
12291,52,1,3,0,117.92,0,36.62,0.655,1,172.89
12292,44,0,3,2,208.33,1,36.91,0.652,0,88.3
12293,35,1,1,0,432.49,2,58.73,0.041,0,135.46
12294,26,1,3,1,1060.62,3,25.87,0.3,1,229.63
12295,26,1,2,1,270.76,0,30.36,0.292,0,125.28
12296,40,0,4,3,148.84,0,9.17,0.47,0,93.98
12297,39,0,2,3,153.48,0,51.75,0.339,1,151.05
12298,49,1,3,3,42.31,0,16.98,0.528,1,147.74
12299,41,0,2,2,93.85,1,11.04,0.513,0,102.55
12300,19,0,2,2,157.82,0,46.24,0.289,1,117.14
12301,45,0,2,2,779.2,3,34.35,0.515,1,192.45
12302,25,1,2,2,88.58,0,67.34,0.393,0,90.96
12303,31,1,2,3,531.22,1,27.06,0.366,0,147.11
12304,37,1,1,1,134.53,0,1.12,0.582,0,97.12
12305,54,0,3,1,660.02,0,26.09,0.433,1,182.68
12306,65,0,1,1,334.31,0,7.78,0.357,0,81.32
12307,41,0,4,1,308.29,0,12.88,0.544,1,185.41
12308,33,1,1,2,480.39,1,36.34,0.466,0,168.03
12309,40,1,1,2,403.34,2,17.84,0.838,1,196.17
12310,43,0,3,1,531.96,2,3.65,0.538,0,104.25
12311,31,1,3,1,1916.23,3,33.72,0.373,1,290.01
12312,52,1,2,3,1033.05,1,29.84,0.228,1,227.95
12313,37,0,3,0,259.75,2,39.98,0.201,0,93.99
12314,39,0,2,0,87.35,0,25.28,0.32,0,45.78
12315,41,1,3,2,230.37,0,44.04,0.402,0,111.37
12316,39,0,3,0,14.71,0,11.44,0.115,0,46.55
12317,43,1,2,1,401.33,0,50.17,0.562,0,137.65
12318,28,1,3,0,41.59,0,12.55,0.118,0,60.56
12319,29,1,3,0,570.76,0,38.73,0.178,0,138.43
12320,23,1,2,1,1597.74,3,52.64,0.512,0,251.78
12321,39,1,3,1,26.02,0,52.13,0.455,0,59.81
12322,42,1,4,1,139.72,1,62.61,0.309,0,72.93
12323,39,1,3,0,41.38,0,35.14,0.447,0,67.43
12324,51,1,2,2,18.65,0,11.5,0.522,0,46.72
12325,34,0,4,1,130.64,0,23.72,0.35,0,97.64
12326,41,0,2,1,318.05,0,38.68,0.701,0,107.01
12327,24,1,1,0,366.97,1,44.84,0.479,1,178.97
12328,31,1,2,1,178.52,0,6.5,0.475,0,108.55
12329,41,0,3,1,20.14,0,6.54,0.156,0,38.72
12330,43,0,4,1,172.1,1,20.58,0.761,1,155.79
12331,32,1,3,3,24.75,0,27.24,0.646,0,119.5
12332,34,0,4,3,26.78,1,46.63,0.335,1,154.6
12333,19,1,1,1,44.87,0,54.23,0.048,1,127.18
12334,31,1,1,0,523.1,0,29.44,0.153,0,98.6
12335,43,1,3,1,285.52,1,16.87,0.611,0,90.98
12336,40,0,4,0,218.57,0,31.81,0.304,0,96.69
12337,40,0,3,2,52.71,0,54.22,0.649,1,183.77
12338,35,0,1,1,93.19,0,60.28,0.212,1,122.99
12339,35,0,2,2,28.67,0,31.34,0.77,1,167.7
12340,28,1,2,3,762.93,8,45.76,0.37,1,212.66
12341,41,1,2,1,2072.91,2,25.16,0.61,1,329.56
12342,39,0,1,1,289.43,0,52.18,0.087,0,98.52
12343,39,0,4,1,357.13,1,14.68,0.311,0,110.41
12344,29,0,3,0,122.64,0,18.49,0.433,1,139.65
12345,18,1,3,3,21.26,0,21.28,0.545,0,100.0
12346,45,1,1,1,53.91,0,31.53,0.269,0,56.37
12347,30,1,1,0,84.91,0,23.21,0.403,0,95.66
12348,26,1,3,2,93.47,0,21.28,0.462,1,131.45
12349,41,1,4,0,70.92,0,51.24,0.281,1,121.07
12350,31,1,3,0,157.17,0,39.27,0.645,1,152.19
12351,45,0,4,1,53.51,0,9.54,0.014,0,76.05
12352,41,1,3,1,2000.73,3,54.53,0.466,1,353.97
12353,41,0,1,1,28.83,0,23.34,0.588,0,32.15
12354,21,1,2,1,430.42,1,43.06,0.251,1,165.17
12355,47,0,3,0,108.39,0,35.28,0.442,0,93.8
12356,37,1,2,1,258.62,2,21.86,0.784,1,168.6
12357,31,0,2,1,273.07,1,36.24,0.286,1,144.12
12358,36,1,2,3,179.19,1,49.83,0.597,0,97.79
12359,18,0,2,0,38.09,0,56.48,0.172,1,126.1
12360,39,1,4,0,99.64,0,34.16,0.275,1,162.81
12361,24,1,1,3,181.8,1,29.0,0.186,0,141.85
12362,21,0,2,3,168.63,1,67.27,0.142,0,132.46
12363,19,1,3,2,43.48,0,24.88,0.293,0,68.05
12364,46,1,3,0,698.86,3,19.98,0.823,1,197.55
12365,28,0,3,1,7.45,0,30.74,0.858,1,158.14
12366,50,1,4,1,109.93,0,48.66,0.42,1,105.7
12367,29,1,3,2,49.13,0,50.1,0.41,0,71.26
12368,18,1,3,0,184.68,0,19.42,0.367,0,125.3
12369,23,0,2,0,502.74,2,49.66,0.511,1,140.86
12370,47,1,2,1,27.43,0,47.17,0.495,0,83.24
12371,33,1,3,0,2500.7,5,25.61,0.133,1,354.82
12372,29,0,3,1,189.09,0,57.69,0.394,1,156.12
12373,36,1,4,2,234.64,1,47.74,0.217,1,147.4
12374,40,0,3,2,26.37,0,34.18,0.11,1,145.54
12375,46,0,3,1,140.35,0,27.28,0.463,1,151.61
12376,49,1,1,2,476.28,1,34.38,0.403,0,143.97
12377,31,1,1,0,190.93,1,12.5,0.107,0,55.27
12378,21,1,2,0,175.6,1,19.74,0.203,0,77.46
12379,30,0,1,1,139.46,0,6.53,0.498,0,101.41
12380,37,0,2,0,28.4,0,30.01,0.687,1,132.93
12381,25,0,2,0,28.21,0,21.39,0.197,0,61.86
12382,25,1,3,1,603.77,1,10.15,0.353,1,153.16
12383,38,1,3,3,427.84,3,26.88,0.214,1,180.28
12384,34,1,3,3,510.98,2,49.45,0.473,0,151.58
12385,35,0,2,1,55.29,0,14.52,0.218,0,74.63
12386,27,1,2,0,122.84,0,30.42,0.625,1,110.13
12387,32,1,4,0,650.77,1,21.73,0.436,0,131.45
12388,25,1,1,1,33.97,0,4.71,0.652,0,41.69
12389,43,0,4,0,575.86,0,49.95,0.178,0,142.12
12390,45,1,2,0,73.42,1,14.92,0.152,0,48.88
12391,18,0,3,1,53.18,0,50.22,0.108,1,112.01
12392,25,0,1,1,142.84,1,11.73,0.42,0,69.67
12393,20,0,1,0,38.85,0,25.75,0.567,0,68.29
12394,28,0,2,2,15.24,0,37.67,0.566,1,158.16
12395,34,0,3,2,162.59,0,17.23,0.411,0,126.36
12396,20,0,2,1,281.78,1,25.65,0.181,0,116.93
12397,25,0,3,0,638.01,0,32.83,0.579,1,173.71
12398,24,1,2,3,307.47,0,47.34,0.027,0,149.68
12399,37,0,2,1,1569.44,4,34.49,0.072,1,238.14
12400,35,1,4,0,759.98,2,44.05,0.201,1,178.85
12401,27,0,4,1,359.85,0,32.3,0.498,1,206.86
12402,36,1,3,1,260.43,1,22.62,0.502,0,71.78
12403,29,1,2,1,649.45,2,47.44,0.263,0,165.27
12404,32,0,2,1,10.43,0,36.02,0.667,1,147.23
12405,51,1,4,1,83.42,0,47.26,0.494,0,71.18
12406,48,0,2,2,15.96,0,5.34,0.561,1,127.18
12407,22,1,3,1,328.89,1,2.47,0.378,1,164.87
12408,43,1,2,0,60.87,0,43.06,0.372,1,163.68
12409,43,0,4,0,5561.28,12,67.68,0.267,0,658.12
12410,23,0,2,1,79.72,0,67.27,0.278,0,108.68
12411,43,0,2,1,168.62,0,14.08,0.499,0,73.17
12412,50,0,3,0,91.59,0,33.21,0.182,0,80.47
12413,23,1,4,1,82.55,0,14.46,0.638,0,76.32
12414,25,1,4,0,33.25,1,49.17,0.57,0,69.44
12415,45,0,3,2,31.94,0,22.48,0.162,0,42.46
12416,37,0,3,2,10.85,0,55.49,0.449,0,82.13
12417,40,0,3,0,285.59,1,20.19,0.812,1,145.97
12418,38,0,3,1,89.16,0,38.18,0.156,1,126.02
12419,38,1,4,3,1510.74,4,20.36,0.439,1,264.96
12420,21,0,2,0,33.35,0,19.53,0.567,0,88.47
12421,45,1,3,3,872.69,2,36.23,0.3,0,203.92
12422,46,0,3,1,979.18,2,57.87,0.116,1,191.9
12423,32,0,3,1,687.08,4,19.31,0.727,1,178.01
12424,34,1,4,0,196.72,3,22.0,0.544,0,72.63
12425,19,1,2,2,98.9,0,25.27,0.259,1,136.17
12426,40,0,2,1,686.28,2,42.4,0.244,0,163.01
12427,40,1,2,2,57.41,0,18.55,0.507,1,135.53
12428,34,1,2,2,205.38,0,23.84,0.074,0,92.72
12429,46,0,2,1,140.82,0,26.56,0.415,0,111.8
12430,31,1,4,0,50.92,0,18.48,0.114,0,39.37
12431,40,1,3,0,207.19,1,33.42,0.167,0,118.42
12432,24,0,4,0,361.48,2,41.04,0.477,0,121.66
12433,34,1,2,2,48.57,0,25.51,0.614,0,93.22
12434,33,0,4,0,257.79,0,32.89,0.648,1,132.93
12435,37,0,3,1,10.23,0,35.96,0.656,0,113.48
12436,31,1,1,1,42.14,1,29.87,0.294,0,106.38
12437,33,1,3,2,85.73,0,65.04,0.218,0,90.97
12438,43,1,4,1,227.88,0,31.26,0.201,0,113.47
12439,30,0,1,3,421.23,0,28.22,0.313,1,159.0
12440,18,0,3,2,163.92,0,46.21,0.577,1,171.28
12441,52,1,4,2,292.92,0,8.47,0.215,1,165.76
12442,48,0,1,0,122.4,1,28.56,0.718,1,151.34
12443,22,1,3,0,241.22,0,15.77,0.871,0,109.75
12444,41,1,2,0,226.4,0,15.12,0.792,0,108.49
12445,29,1,2,1,80.57,0,36.12,0.597,0,125.16
12446,37,0,3,2,96.89,0,30.55,0.406,1,123.47
12447,37,0,1,0,304.95,0,74.92,0.442,0,157.57
12448,32,1,3,0,1305.71,3,23.06,0.306,1,192.86
12449,27,1,1,1,631.55,1,32.67,0.672,1,203.37
12450,28,1,2,0,38.29,0,12.02,0.585,0,48.89
12451,25,0,3,1,38.45,0,8.94,0.172,0,102.27
12452,26,1,2,0,78.04,0,9.68,0.047,0,83.43
12453,34,1,2,1,167.12,0,28.73,0.683,0,96.16
12454,27,0,3,1,157.26,0,23.35,0.381,0,88.02
12455,41,1,4,1,657.43,1,11.15,0.409,1,185.84
12456,49,1,4,0,702.14,0,29.07,0.439,1,171.41
12457,29,0,3,0,149.43,0,24.82,0.514,0,118.04
12458,37,0,4,2,112.93,1,37.99,0.264,1,134.06
12459,39,1,4,2,275.92,0,24.0,0.651,1,179.81
12460,39,1,2,1,531.57,1,23.98,0.572,0,148.4
12461,35,1,2,1,287.99,1,28.26,0.139,1,118.18
12462,42,0,1,0,88.42,0,42.0,0.375,1,142.42
12463,39,0,2,2,71.19,0,41.93,0.176,0,109.46
12464,22,1,4,2,39.15,1,21.12,0.59,0,88.89
12465,43,1,3,1,187.2,1,26.94,0.493,0,51.05
12466,43,0,3,3,313.48,0,27.96,0.546,0,134.72
12467,27,1,1,0,358.46,0,23.59,0.739,0,68.22
12468,35,0,1,1,591.18,1,12.81,0.203,0,154.0
12469,41,0,2,3,876.88,4,8.45,0.281,0,130.41
12470,32,0,4,1,28.5,0,11.09,0.413,0,100.76
12471,45,0,2,0,241.22,0,24.4,0.866,0,68.66
12472,58,1,4,2,251.42,0,39.04,0.685,1,159.51
12473,27,1,1,0,135.81,0,33.23,0.593,0,68.5
12474,21,1,3,2,54.93,0,39.56,0.394,0,80.59
12475,38,1,3,0,840.13,0,25.84,0.01,0,163.36
12476,42,0,4,1,73.24,0,44.5,0.574,1,137.64
12477,32,1,1,1,10.69,0,27.96,0.171,0,78.71
12478,49,1,2,0,152.03,0,30.85,0.271,0,67.2
12479,21,1,2,2,111.56,0,30.78,0.311,0,111.17
12480,41,1,4,2,1379.17,3,9.17,0.49,0,245.12
12481,28,1,2,1,267.1,0,56.88,0.639,1,157.22
12482,52,0,1,0,102.89,0,24.74,0.172,0,68.21
12483,54,1,3,2,117.19,0,29.2,0.138,0,90.47
12484,27,1,3,2,115.57,0,55.18,0.322,0,77.75
12485,29,1,3,2,2122.95,3,47.28,0.522,1,327.76
12486,43,0,4,1,333.81,0,56.91,0.608,0,95.5
12487,31,1,3,0,27.42,0,44.16,0.78,1,146.93
12488,34,1,4,2,110.68,0,32.73,0.108,0,111.86
12489,35,0,3,2,144.26,1,2.99,0.494,0,51.77
12490,18,1,2,1,39.29,0,41.4,0.281,0,80.36
12491,34,0,4,1,17.47,0,58.41,0.448,1,143.78
12492,28,0,3,1,303.29,0,16.9,0.443,0,108.7
12493,30,0,2,2,56.51,0,28.18,0.106,0,97.15
12494,49,1,3,2,664.16,1,13.75,0.37,0,162.05
12495,22,0,2,2,149.88,0,20.76,0.359,0,101.06
12496,43,1,1,1,84.01,1,9.79,0.304,0,53.63
12497,32,0,3,1,8.17,0,17.35,0.436,0,67.67
12498,32,0,3,2,643.41,1,14.56,0.481,1,191.83
12499,42,0,3,0,211.08,0,37.21,0.355,1,123.74
12500,38,0,2,1,86.68,0,2.98,0.431,1,133.02
12501,40,1,4,1,50.99,0,46.77,0.243,1,125.11
12502,44,1,1,3,1011.22,3,23.47,0.332,0,193.06
12503,31,0,2,0,41.39,0,52.94,0.274,0,68.75
